HR,SpO2
72.0,98.0
71.0,98.0
71.0,98.0
71.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
71.0,98.0
71.0,98.0
71.0,98.0
71.0,98.0
70.0,98.0
70.0,98.0
70.0,98.0
70.0,98.0
70.0,98.0
70.0,98.0
70.0,99.0
70.0,99.0
70.0,99.0
70.0,99.0
70.0,99.0
70.0,99.0
70.0,99.0
69.0,99.0
69.0,99.0
69.0,99.0
69.0,99.0
69.0,99.0
69.0,99.0
69.0,99.0
70.0,99.0
70.0,99.0
70.0,99.0
71.0,99.0
71.0,99.0
71.0,99.0
71.0,99.0
71.0,98.0
71.0,98.0
71.0,98.0
71.0,98.0
71.0,98.0
71.0,98.0
71.0,98.0
71.0,98.0
71.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
73.0,98.0
73.0,98.0
73.0,99.0
73.0,99.0
73.0,99.0
73.0,99.0
73.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
72.0,98.0
73.0,98.0
73.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
90.0,100.0
90.0,100.0
90.0,99.0
89.0,99.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,99.0
90.0,99.0
90.0,100.0
90.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
91.0,100.0
91.0,100.0
90.0,100.0
91.0,100.0
91.0,100.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
90.0,99.0
90.0,99.0
89.0,99.0
89.0,99.0
89.0,100.0
89.0,100.0
89.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
92.0,100.0
91.0,100.0
92.0,100.0
92.0,100.0
92.0,100.0
92.0,100.0
91.0,100.0
91.0,100.0
92.0,100.0
92.0,100.0
91.0,100.0
92.0,100.0
92.0,100.0
91.0,100.0
92.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
91.0,100.0
90.0,99.0
90.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
91.0,99.0
90.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
91.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,99.0
89.0,99.0
90.0,99.0
89.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
90.0,99.0
89.0,99.0
90.0,99.0
90.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
90.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
91.0,100.0
90.0,100.0
90.0,100.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
89.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
89.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
90.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
89.0,100.0
80.0,94.0
82.0,94.0
81.0,94.0
78.0,94.0
80.0,94.0
79.0,94.0
79.0,94.0
82.0,94.0
81.0,94.0
80.0,94.0
78.0,94.0
80.0,94.0
81.0,94.0
79.0,94.0
83.0,94.0
82.0,94.0
82.0,94.0
83.0,94.0
82.0,94.0
82.0,94.0
82.0,94.0
82.0,94.0
82.0,94.0
82.0,94.0
80.0,94.0
84.0,94.0
80.0,94.0
81.0,94.0
81.0,94.0
81.0,94.0
81.0,94.0
81.0,94.0
81.0,94.0
81.0,94.0
79.0,94.0
80.0,94.0
80.0,94.0
80.0,94.0
81.0,94.0
81.0,94.0
81.0,94.0
81.0,94.0
81.0,94.0
80.0,94.0
80.0,94.0
82.0,94.0
78.0,94.0
79.0,94.0
79.0,94.0
79.0,94.0
81.0,94.0
80.0,94.0
80.0,94.0
79.0,94.0
79.0,94.0
82.0,94.0
80.0,94.0
80.0,94.0
80.0,94.0
80.0,94.0
79.0,94.0
80.0,94.0
80.0,94.0
80.0,94.0
80.0,94.0
78.0,94.0
79.0,94.0
79.0,94.0
79.0,94.0
79.0,94.0
80.0,93.0
80.0,93.0
79.0,93.0
80.0,93.0
80.0,93.0
80.0,93.0
80.0,93.0
80.0,93.0
80.0,94.0
80.0,94.0
82.0,94.0
81.0,94.0
81.0,94.0
81.0,94.0
80.0,94.0
80.0,94.0
80.0,94.0
80.0,94.0
82.0,94.0
79.0,94.0
80.0,94.0
79.0,94.0
80.0,94.0
80.0,94.0
82.0,94.0
82.0,94.0
81.0,94.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
78.0,95.0
81.0,95.0
80.0,95.0
79.0,95.0
83.0,95.0
82.0,95.0
81.0,95.0
81.0,95.0
81.0,95.0
84.0,95.0
81.0,95.0
81.0,95.0
81.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
83.0,95.0
81.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
78.0,95.0
79.0,95.0
80.0,95.0
80.0,95.0
79.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
82.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
81.0,95.0
80.0,94.0
80.0,94.0
80.0,95.0
78.0,95.0
80.0,95.0
80.0,95.0
82.0,95.0
81.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
81.0,95.0
80.0,95.0
80.0,95.0
80.0,95.0
78.0,94.0
79.0,94.0
79.0,94.0
80.0,95.0
80.0,95.0
81.0,95.0
81.0,95.0
81.0,95.0
81.0,95.0
83.0,95.0
82.0,95.0
81.0,95.0
81.0,95.0
79.0,95.0
79.0,95.0
79.0,96.0
79.0,96.0
82.0,95.0
78.0,95.0
79.0,95.0
80.0,95.0
80.0,94.0
80.0,94.0
81.0,94.0
83.0,94.0
83.0,95.0
82.0,96.0
84.0,96.0
86.0,96.0
86.0,95.0
88.0,95.0
88.0,95.0
88.0,94.0
89.0,93.0
89.0,93.0
89.0,93.0
89.0,93.0
90.0,93.0
92.0,93.0
90.0,93.0
91.0,93.0
91.0,93.0
91.0,93.0
91.0,93.0
93.0,93.0
92.0,93.0
91.0,93.0
91.0,93.0
91.0,93.0
90.0,93.0
89.0,93.0
89.0,93.0
88.0,93.0
89.0,93.0
89.0,93.0
89.0,93.0
88.0,93.0
89.0,93.0
89.0,93.0
89.0,93.0
89.0,93.0
89.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,95.0
88.0,95.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
88.0,94.0
87.0,94.0
88.0,94.0
88.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
87.0,94.0
86.0,94.0
85.0,93.0
86.0,93.0
86.0,93.0
86.0,93.0
86.0,93.0
86.0,93.0
85.0,93.0
85.0,93.0
86.0,93.0
88.0,93.0
84.0,93.0
88.0,93.0
88.0,93.0
87.0,93.0
88.0,93.0
87.0,93.0
89.0,93.0
87.0,93.0
85.0,93.0
86.0,93.0
84.0,93.0
86.0,94.0
86.0,94.0
85.0,94.0
85.0,94.0
84.0,94.0
84.0,94.0
84.0,94.0
84.0,94.0
84.0,94.0
84.0,94.0
84.0,94.0
83.0,95.0
85.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
82.0,95.0
86.0,95.0
86.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
87.0,95.0
85.0,95.0
87.0,95.0
85.0,95.0
86.0,95.0
85.0,95.0
85.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
82.0,95.0
83.0,95.0
81.0,95.0
83.0,95.0
83.0,95.0
85.0,95.0
82.0,95.0
85.0,95.0
85.0,95.0
86.0,95.0
86.0,95.0
86.0,95.0
86.0,96.0
84.0,96.0
85.0,96.0
84.0,96.0
87.0,96.0
85.0,96.0
85.0,96.0
84.0,96.0
84.0,96.0
84.0,96.0
84.0,96.0
85.0,96.0
85.0,95.0
86.0,95.0
85.0,95.0
86.0,95.0
86.0,95.0
85.0,95.0
85.0,95.0
85.0,95.0
85.0,95.0
84.0,95.0
84.0,96.0
84.0,96.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
85.0,95.0
84.0,95.0
84.0,96.0
84.0,96.0
84.0,96.0
84.0,96.0
84.0,96.0
85.0,96.0
84.0,96.0
83.0,96.0
83.0,96.0
83.0,96.0
83.0,96.0
83.0,96.0
86.0,96.0
84.0,96.0
86.0,96.0
84.0,96.0
86.0,96.0
84.0,96.0
85.0,96.0
84.0,96.0
84.0,96.0
83.0,96.0
84.0,96.0
84.0,96.0
84.0,96.0
84.0,96.0
84.0,96.0
85.0,96.0
85.0,96.0
85.0,96.0
88.0,96.0
87.0,96.0
87.0,96.0
87.0,96.0
86.0,96.0
86.0,96.0
87.0,96.0
86.0,96.0
84.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,95.0
88.0,95.0
88.0,95.0
86.0,95.0
86.0,96.0
87.0,96.0
87.0,96.0
88.0,96.0
87.0,96.0
87.0,97.0
87.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
85.0,97.0
87.0,97.0
87.0,96.0
87.0,96.0
87.0,96.0
87.0,96.0
87.0,96.0
87.0,96.0
88.0,96.0
88.0,97.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,97.0
86.0,97.0
86.0,97.0
87.0,97.0
86.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,98.0
87.0,97.0
87.0,97.0
87.0,97.0
85.0,97.0
86.0,97.0
85.0,96.0
86.0,96.0
87.0,96.0
87.0,96.0
89.0,96.0
87.0,96.0
87.0,96.0
87.0,96.0
85.0,96.0
87.0,96.0
84.0,96.0
86.0,96.0
86.0,96.0
80.0,98.0
80.0,98.0
80.0,98.0
80.0,98.0
80.0,98.0
80.0,98.0
83.0,98.0
82.0,98.0
81.0,98.0
79.0,98.0
80.0,98.0
80.0,98.0
80.0,98.0
80.0,98.0
80.0,98.0
80.0,98.0
80.0,98.0
83.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
81.0,98.0
82.0,98.0
81.0,98.0
81.0,98.0
78.0,98.0
80.0,98.0
79.0,98.0
79.0,98.0
79.0,98.0
79.0,98.0
79.0,98.0
78.0,98.0
78.0,98.0
78.0,98.0
80.0,98.0
78.0,98.0
77.0,98.0
76.0,97.0
76.0,97.0
73.0,98.0
74.0,98.0
73.0,98.0
72.0,98.0
73.0,98.0
71.0,98.0
71.0,97.0
72.0,97.0
73.0,97.0
73.0,97.0
75.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
75.0,97.0
73.0,97.0
71.0,97.0
72.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
72.0,97.0
73.0,97.0
74.0,97.0
74.0,97.0
73.0,97.0
73.0,97.0
74.0,98.0
73.0,98.0
73.0,98.0
73.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
74.0,97.0
74.0,97.0
75.0,97.0
75.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
73.0,97.0
73.0,97.0
74.0,97.0
74.0,97.0
73.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
73.0,97.0
74.0,97.0
75.0,97.0
74.0,97.0
74.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
75.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
73.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
78.0,97.0
76.0,97.0
76.0,97.0
79.0,97.0
78.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
76.0,97.0
76.0,96.0
76.0,96.0
74.0,96.0
74.0,96.0
75.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
77.0,97.0
75.0,97.0
77.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
77.0,97.0
76.0,97.0
76.0,97.0
75.0,97.0
76.0,97.0
78.0,97.0
76.0,97.0
76.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
76.0,97.0
75.0,96.0
75.0,96.0
77.0,96.0
77.0,96.0
77.0,96.0
77.0,96.0
78.0,97.0
77.0,97.0
78.0,97.0
78.0,97.0
76.0,97.0
74.0,97.0
77.0,97.0
75.0,97.0
75.0,97.0
74.0,97.0
74.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
74.0,97.0
73.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
77.0,97.0
77.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
77.0,97.0
76.0,97.0
80.0,97.0
81.0,97.0
79.0,97.0
81.0,97.0
80.0,97.0
80.0,97.0
80.0,97.0
79.0,97.0
79.0,97.0
80.0,97.0
78.0,97.0
75.0,97.0
75.0,97.0
73.0,97.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
74.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
77.0,98.0
76.0,98.0
76.0,97.0
76.0,97.0
76.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
76.0,97.0
77.0,97.0
76.0,97.0
77.0,97.0
78.0,97.0
78.0,97.0
78.0,97.0
78.0,97.0
78.0,97.0
78.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
78.0,97.0
78.0,97.0
80.0,97.0
79.0,97.0
78.0,96.0
78.0,96.0
78.0,96.0
80.0,96.0
79.0,96.0
77.0,97.0
77.0,97.0
75.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
74.0,97.0
75.0,97.0
75.0,97.0
76.0,97.0
75.0,97.0
76.0,97.0
76.0,97.0
76.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
75.0,97.0
76.0,97.0
76.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
77.0,97.0
79.0,97.0
78.0,97.0
78.0,97.0
75.0,97.0
78.0,97.0
78.0,97.0
78.0,97.0
78.0,97.0
78.0,97.0
75.0,97.0
76.0,98.0
76.0,98.0
77.0,98.0
74.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
74.0,98.0
73.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
72.0,98.0
73.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
74.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
74.0,98.0
110.0,97.0
110.0,97.0
110.0,96.0
110.0,96.0
109.0,96.0
109.0,96.0
109.0,96.0
109.0,96.0
109.0,96.0
109.0,96.0
109.0,96.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,96.0
109.0,96.0
109.0,96.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
110.0,98.0
110.0,98.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,96.0
110.0,96.0
110.0,96.0
109.0,96.0
109.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
110.0,96.0
110.0,96.0
111.0,96.0
110.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
112.0,96.0
111.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
111.0,96.0
111.0,97.0
111.0,97.0
111.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
109.0,96.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
111.0,96.0
111.0,96.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
112.0,97.0
112.0,97.0
111.0,97.0
112.0,97.0
112.0,98.0
111.0,98.0
111.0,99.0
111.0,100.0
111.0,100.0
111.0,100.0
110.0,100.0
110.0,100.0
110.0,100.0
110.0,100.0
110.0,100.0
110.0,99.0
110.0,98.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
111.0,97.0
110.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,95.0
111.0,96.0
111.0,96.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,98.0
111.0,98.0
111.0,98.0
112.0,99.0
